,X,Y,Part,Photo_id,Human_id
2,485,255,LEye,5,214
3,422,345,RM,5,214
4,487,347,LM,5,214
5,437,286,REar,5,214
6,597,281,LEar,5,214
0,427,307,Nose,6,214
1,397,258,REye,6,214
2,480,255,LEye,6,214
3,407,349,RM,6,214
4,479,347,LM,6,214
5,413,286,REar,6,214
6,565,281,LEar,6,214
0,430,308,Nose,7,214
1,388,259,REye,7,214
2,474,255,LEye,7,214
3,392,348,RM,7,214
4,469,347,LM,7,214
5,335,281,REar,7,214
6,530,282,LEar,7,214
0,432,307,Nose,8,214
1,381,260,REye,8,214
2,465,257,LEye,8,214
3,384,349,RM,8,214
4,458,343,LM,8,214
5,299,285,REar,8,214
6,447,282,LEar,8,214
0,435,308,Nose,9,214
1,374,260,REye,9,214
2,451,255,LEye,9,214
3,372,349,RM,9,214
4,448,342,LM,9,214
5,268,286,REar,9,214
6,426,284,LEar,9,214
0,434,306,Nose,10,214
1,416,259,REye,10,214
2,489,254,LEye,10,214
3,427,347,RM,10,214
4,487,348,LM,10,214
5,432,282,REar,10,214
6,599,282,LEar,10,214
0,431,305,Nose,11,214
1,399,259,REye,11,214
2,480,256,LEye,11,214
3,412,348,RM,11,214
4,476,348,LM,11,214
5,384,280,REar,11,214
6,567,280,LEar,11,214
0,435,306,Nose,12,214
1,390,258,REye,12,214
2,477,255,LEye,12,214
3,400,351,RM,12,214
4,469,349,LM,12,214
5,336,289,REar,12,214
6,528,288,LEar,12,214
0,437,307,Nose,13,214
1,381,260,REye,13,214
2,466,256,LEye,13,214
3,389,353,RM,13,214
4,460,350,LM,13,214
5,302,290,REar,13,214
6,460,287,LEar,13,214
0,435,306,Nose,14,214
1,377,260,REye,14,214
2,453,255,LEye,14,214
3,381,352,RM,14,214
4,449,348,LM,14,214
5,269,292,REar,14,214
6,438,287,LEar,14,214
0,426,308,Nose,15,214
1,406,261,REye,15,214
2,480,256,LEye,15,214
3,422,345,RM,15,214
4,487,347,LM,15,214
5,435,282,REar,15,214
6,586,283,LEar,15,214
0,427,307,Nose,16,214
1,390,260,REye,16,214
2,474,257,LEye,16,214
3,398,347,RM,16,214
4,472,348,LM,16,214
5,413,286,REar,16,214
6,550,286,LEar,16,214
0,423,308,Nose,17,214
1,380,260,REye,17,214
2,467,258,LEye,17,214
3,387,347,RM,17,214
4,462,345,LM,17,214
5,321,282,REar,17,214
6,518,284,LEar,17,214
0,428,309,Nose,18,214
1,376,259,REye,18,214
2,458,259,LEye,18,214
3,373,347,RM,18,214
4,448,346,LM,18,214
5,286,283,REar,18,214
6,442,285,LEar,18,214
0,428,308,Nose,19,214
1,370,260,REye,19,214
2,446,258,LEye,19,214
3,370,350,RM,19,214
4,434,346,LM,19,214
5,258,286,REar,19,214
6,426,284,LEar,19,214
0,431,312,Nose,20,214
1,412,264,REye,20,214
2,487,258,LEye,20,214
3,426,353,RM,20,214
4,485,354,LM,20,214
5,432,282,REar,20,214
6,597,281,LEar,20,214
0,429,312,Nose,21,214
1,399,262,REye,21,214
2,480,258,LEye,21,214
3,410,353,RM,21,214
4,475,353,LM,21,214
5,385,283,REar,21,214
6,567,280,LEar,21,214
0,430,314,Nose,22,214
1,389,263,REye,22,214
2,476,260,LEye,22,214
3,399,355,RM,22,214
4,467,353,LM,22,214
5,338,286,REar,22,214
6,530,287,LEar,22,214
0,432,310,Nose,23,214
1,381,263,REye,23,214
2,466,260,LEye,23,214
3,391,357,RM,23,214
4,458,354,LM,23,214
5,302,288,REar,23,214
6,460,287,LEar,23,214
0,433,309,Nose,24,214
1,376,262,REye,24,214
2,453,259,LEye,24,214
3,381,357,RM,24,214
4,446,353,LM,24,214
5,271,289,REar,24,214
6,439,287,LEar,24,214
0,430,306,Nose,25,214
1,410,258,REye,25,214
2,485,255,LEye,25,214
3,421,343,RM,25,214
4,487,341,LM,25,214
5,437,286,REar,25,214
6,597,281,LEar,25,214
0,428,302,Nose,26,214
1,397,258,REye,26,214
2,480,254,LEye,26,214
3,403,341,RM,26,214
4,480,342,LM,26,214
5,413,286,REar,26,214
6,565,281,LEar,26,214
0,430,308,Nose,27,214
1,387,254,REye,27,214
2,474,255,LEye,27,214
3,389,344,RM,27,214
4,469,343,LM,27,214
5,335,281,REar,27,214
6,530,282,LEar,27,214
0,432,307,Nose,28,214
1,381,256,REye,28,214
2,463,255,LEye,28,214
3,379,345,RM,28,214
4,457,339,LM,28,214
5,299,285,REar,28,214
6,442,282,LEar,28,214
0,432,307,Nose,29,214
1,375,255,REye,29,214
2,451,255,LEye,29,214
3,372,346,RM,29,214
4,447,340,LM,29,214
5,268,286,REar,29,214
6,426,284,LEar,29,214
0,435,308,Nose,30,214
1,416,259,REye,30,214
2,489,254,LEye,30,214
3,426,350,RM,30,214
4,485,349,LM,30,214
5,432,282,REar,30,214
6,599,282,LEar,30,214
0,435,306,Nose,31,214
1,400,258,REye,31,214
2,484,253,LEye,31,214
3,410,350,RM,31,214
4,479,348,LM,31,214
5,384,280,REar,31,214
6,567,280,LEar,31,214
0,435,308,Nose,32,214
1,390,258,REye,32,214
2,477,255,LEye,32,214
3,401,348,RM,32,214
4,475,347,LM,32,214
5,339,286,REar,32,214
6,532,284,LEar,32,214
0,437,307,Nose,33,214
1,384,258,REye,33,214
2,467,256,LEye,33,214
3,387,352,RM,33,214
4,462,350,LM,33,214
5,305,284,REar,33,214
6,460,287,LEar,33,214
0,438,304,Nose,34,214
1,378,260,REye,34,214
2,455,255,LEye,34,214
3,384,353,RM,34,214
4,449,348,LM,34,214
5,271,286,REar,34,214
6,438,287,LEar,34,214
0,430,307,Nose,35,214
1,410,258,REye,35,214
2,485,255,LEye,35,214
3,419,343,RM,35,214
4,488,344,LM,35,214
5,437,286,REar,35,214
6,597,281,LEar,35,214
0,427,307,Nose,36,214
1,397,258,REye,36,214
2,480,255,LEye,36,214
3,402,340,RM,36,214
4,481,341,LM,36,214
5,413,286,REar,36,214
6,565,281,LEar,36,214
0,430,308,Nose,37,214
1,387,255,REye,37,214
2,474,255,LEye,37,214
3,390,342,RM,37,214
4,471,344,LM,37,214
5,335,281,REar,37,214
6,530,282,LEar,37,214
0,432,307,Nose,38,214
1,381,256,REye,38,214
2,466,255,LEye,38,214
3,381,344,RM,38,214
4,458,342,LM,38,214
5,299,285,REar,38,214
6,447,282,LEar,38,214
0,435,308,Nose,39,214
1,376,257,REye,39,214
2,451,255,LEye,39,214
3,374,348,RM,39,214
4,448,342,LM,39,214
5,268,286,REar,39,214
6,426,284,LEar,39,214
0,426,326,Nose,0,215
1,411,271,REye,0,215
2,494,272,LEye,0,215
3,414,374,RM,0,215
4,480,381,LM,0,215
5,428,306,REar,0,215
6,605,298,LEar,0,215
0,426,326,Nose,1,215
1,397,272,REye,1,215
2,484,272,LEye,1,215
3,398,377,RM,1,215
4,464,381,LM,1,215
5,391,315,REar,1,215
6,566,304,LEar,1,215
0,434,321,Nose,2,215
1,388,267,REye,2,215
2,476,271,LEye,2,215
3,395,376,RM,2,215
4,463,378,LM,2,215
5,323,299,REar,2,215
6,537,302,LEar,2,215
0,432,320,Nose,3,215
1,378,267,REye,3,215
2,463,271,LEye,3,215
3,392,376,RM,3,215
4,453,377,LM,3,215
5,287,300,REar,3,215
6,474,314,LEar,3,215
0,445,325,Nose,4,215
1,375,269,REye,4,215
2,452,269,LEye,4,215
3,386,380,RM,4,215
4,450,380,LM,4,215
5,252,302,REar,4,215
6,420,304,LEar,4,215
0,426,326,Nose,5,215
1,413,273,REye,5,215
2,490,272,LEye,5,215
3,419,374,RM,5,215
4,488,377,LM,5,215
5,431,307,REar,5,215
6,607,297,LEar,5,215
0,430,333,Nose,6,215
1,398,275,REye,6,215
2,482,278,LEye,6,215
3,405,374,RM,6,215
4,479,376,LM,6,215
5,391,315,REar,6,215
6,573,301,LEar,6,215
0,437,330,Nose,7,215
1,389,270,REye,7,215
2,478,273,LEye,7,215
3,393,372,RM,7,215
4,474,373,LM,7,215
5,323,299,REar,7,215
6,539,296,LEar,7,215
0,431,331,Nose,8,215
1,379,271,REye,8,215
2,463,271,LEye,8,215
3,383,372,RM,8,215
4,453,370,LM,8,215
5,287,300,REar,8,215
6,470,314,LEar,8,215
0,439,329,Nose,9,215
1,375,271,REye,9,215
2,453,273,LEye,9,215
3,378,379,RM,9,215
4,447,374,LM,9,215
5,252,302,REar,9,215
6,399,310,LEar,9,215
0,426,326,Nose,10,215
1,411,271,REye,10,215
2,494,272,LEye,10,215
3,414,374,RM,10,215
4,480,381,LM,10,215
5,428,306,REar,10,215
6,605,298,LEar,10,215
0,426,326,Nose,11,215
1,397,272,REye,11,215
2,484,272,LEye,11,215
3,398,377,RM,11,215
4,464,381,LM,11,215
5,391,315,REar,11,215
6,566,304,LEar,11,215
0,434,321,Nose,12,215
1,388,267,REye,12,215
2,476,271,LEye,12,215
3,395,376,RM,12,215
4,463,378,LM,12,215
5,323,299,REar,12,215
6,537,302,LEar,12,215
0,432,320,Nose,13,215
1,378,267,REye,13,215
2,463,271,LEye,13,215
3,392,376,RM,13,215
4,453,377,LM,13,215
5,287,300,REar,13,215
6,474,314,LEar,13,215
0,445,325,Nose,14,215
1,375,269,REye,14,215
2,452,269,LEye,14,215
3,386,380,RM,14,215
4,450,380,LM,14,215
5,252,302,REar,14,215
6,420,304,LEar,14,215
0,434,317,Nose,15,215
1,418,268,REye,15,215
2,493,267,LEye,15,215
3,418,365,RM,15,215
4,491,367,LM,15,215
5,431,307,REar,15,215
6,607,297,LEar,15,215
0,435,318,Nose,16,215
1,401,267,REye,16,215
2,489,271,LEye,16,215
3,402,368,RM,16,215
4,482,368,LM,16,215
5,391,315,REar,16,215
6,573,301,LEar,16,215
0,437,316,Nose,17,215
1,393,266,REye,17,215
2,484,267,LEye,17,215
3,395,364,RM,17,215
4,475,366,LM,17,215
5,329,302,REar,17,215
6,539,296,LEar,17,215
0,437,316,Nose,18,215
1,379,264,REye,18,215
2,468,268,LEye,18,215
3,383,366,RM,18,215
4,458,363,LM,18,215
5,287,300,REar,18,215
6,470,314,LEar,18,215
0,443,320,Nose,19,215
1,377,266,REye,19,215
2,458,267,LEye,19,215
3,382,369,RM,19,215
4,452,366,LM,19,215
5,254,300,REar,19,215
6,399,310,LEar,19,215
0,426,326,Nose,20,215
1,411,271,REye,20,215
2,494,272,LEye,20,215
3,414,374,RM,20,215
4,476,382,LM,20,215
5,428,306,REar,20,215
6,605,298,LEar,20,215
0,426,326,Nose,21,215
1,397,272,REye,21,215
2,484,272,LEye,21,215
3,398,377,RM,21,215
4,464,381,LM,21,215
5,391,315,REar,21,215
6,566,304,LEar,21,215
0,434,321,Nose,22,215
1,388,267,REye,22,215
2,476,271,LEye,22,215
3,395,376,RM,22,215
4,463,378,LM,22,215
5,323,299,REar,22,215
6,537,302,LEar,22,215
0,432,320,Nose,23,215
1,378,267,REye,23,215
2,463,271,LEye,23,215
3,392,376,RM,23,215
4,453,377,LM,23,215
5,287,300,REar,23,215
6,474,314,LEar,23,215
0,445,325,Nose,24,215
1,375,269,REye,24,215
2,452,269,LEye,24,215
3,390,384,RM,24,215
4,450,380,LM,24,215
5,252,302,REar,24,215
6,420,304,LEar,24,215
0,436,326,Nose,25,215
1,418,273,REye,25,215
2,498,271,LEye,25,215
3,424,370,RM,25,215
4,496,371,LM,25,215
5,433,307,REar,25,215
6,611,301,LEar,25,215
0,434,327,Nose,26,215
1,404,272,REye,26,215
2,489,275,LEye,26,215
3,407,368,RM,26,215
4,486,372,LM,26,215
5,391,315,REar,26,215
6,577,305,LEar,26,215
0,437,330,Nose,27,215
1,395,270,REye,27,215
2,485,271,LEye,27,215
3,396,368,RM,27,215
4,477,368,LM,27,215
5,333,298,REar,27,215
6,543,302,LEar,27,215
0,442,325,Nose,28,215
1,384,269,REye,28,215
2,469,272,LEye,28,215
3,383,370,RM,28,215
4,461,369,LM,28,215
5,290,296,REar,28,215
6,470,314,LEar,28,215
0,444,327,Nose,29,215
1,379,268,REye,29,215
2,459,271,LEye,29,215
3,384,372,RM,29,215
4,448,370,LM,29,215
5,252,302,REar,29,215
6,399,310,LEar,29,215
0,431,326,Nose,30,215
1,413,271,REye,30,215
2,494,272,LEye,30,215
3,418,379,RM,30,215
4,477,382,LM,30,215
5,428,306,REar,30,215
6,605,298,LEar,30,215
0,429,325,Nose,31,215
1,401,271,REye,31,215
2,485,273,LEye,31,215
3,404,380,RM,31,215
4,464,381,LM,31,215
5,391,315,REar,31,215
6,566,304,LEar,31,215
0,434,321,Nose,32,215
1,391,268,REye,32,215
2,479,271,LEye,32,215
3,396,379,RM,32,215
4,463,378,LM,32,215
5,323,299,REar,32,215
6,537,302,LEar,32,215
0,432,320,Nose,33,215
1,382,267,REye,33,215
2,463,271,LEye,33,215
3,392,376,RM,33,215
4,453,377,LM,33,215
5,287,300,REar,33,215
6,474,314,LEar,33,215
0,445,325,Nose,34,215
1,378,267,REye,34,215
2,455,273,LEye,34,215
3,391,382,RM,34,215
4,450,380,LM,34,215
5,252,302,REar,34,215
6,420,304,LEar,34,215
0,431,321,Nose,35,215
1,416,270,REye,35,215
2,493,271,LEye,35,215
3,419,374,RM,35,215
4,485,376,LM,35,215
5,431,307,REar,35,215
6,607,297,LEar,35,215
0,432,324,Nose,36,215
1,399,271,REye,36,215
2,486,273,LEye,36,215
3,404,369,RM,36,215
4,478,374,LM,36,215
5,391,315,REar,36,215
6,573,301,LEar,36,215
0,434,315,Nose,37,215
1,391,268,REye,37,215
2,480,267,LEye,37,215
3,395,369,RM,37,215
4,474,371,LM,37,215
5,327,304,REar,37,215
6,543,300,LEar,37,215
0,434,319,Nose,38,215
1,380,268,REye,38,215
2,469,267,LEye,38,215
3,391,370,RM,38,215
4,459,371,LM,38,215
5,287,300,REar,38,215
6,470,314,LEar,38,215
0,442,319,Nose,39,215
1,375,269,REye,39,215
2,458,269,LEye,39,215
3,388,376,RM,39,215
4,452,371,LM,39,215
5,252,302,REar,39,215
6,399,310,LEar,39,215
0,418,328,Nose,0,216
1,401,278,REye,0,216
2,487,275,LEye,0,216
3,403,395,RM,0,216
4,473,392,LM,0,216
5,413,317,REar,0,216
6,613,314,LEar,0,216
0,429,330,Nose,1,216
1,391,275,REye,1,216
2,487,273,LEye,1,216
3,399,389,RM,1,216
4,474,390,LM,1,216
5,370,327,REar,1,216
6,582,314,LEar,1,216
0,433,327,Nose,2,216
1,378,276,REye,2,216
2,483,274,LEye,2,216
3,391,394,RM,2,216
4,472,389,LM,2,216
5,318,305,REar,2,216
6,548,299,LEar,2,216
0,440,327,Nose,3,216
1,372,276,REye,3,216
2,470,273,LEye,3,216
3,390,394,RM,3,216
4,467,389,LM,3,216
5,285,321,REar,3,216
6,503,324,LEar,3,216
0,447,329,Nose,4,216
1,372,277,REye,4,216
2,462,272,LEye,4,216
3,395,395,RM,4,216
4,467,388,LM,4,216
5,252,323,REar,4,216
6,469,325,LEar,4,216
0,422,319,Nose,5,216
1,399,271,REye,5,216
2,490,263,LEye,5,216
3,410,374,RM,5,216
4,483,374,LM,5,216
5,453,308,REar,5,216
6,616,301,LEar,5,216
0,428,321,Nose,6,216
1,389,269,REye,6,216
2,488,265,LEye,6,216
3,399,372,RM,6,216
4,483,372,LM,6,216
5,422,298,REar,6,216
6,582,304,LEar,6,216
0,436,320,Nose,7,216
1,382,265,REye,7,216
2,483,267,LEye,7,216
3,389,369,RM,7,216
4,477,372,LM,7,216
5,318,305,REar,7,216
6,548,295,LEar,7,216
0,438,317,Nose,8,216
1,372,268,REye,8,216
2,474,264,LEye,8,216
3,380,371,RM,8,216
4,469,368,LM,8,216
5,281,309,REar,8,216
6,503,324,LEar,8,216
0,452,320,Nose,9,216
1,371,269,REye,9,216
2,465,266,LEye,9,216
3,382,375,RM,9,216
4,463,369,LM,9,216
5,246,311,REar,9,216
6,469,313,LEar,9,216
0,421,330,Nose,10,216
1,403,282,REye,10,216
2,487,275,LEye,10,216
3,403,395,RM,10,216
4,472,394,LM,10,216
5,414,325,REar,10,216
6,613,314,LEar,10,216
0,429,330,Nose,11,216
1,393,279,REye,11,216
2,489,276,LEye,11,216
3,399,389,RM,11,216
4,474,390,LM,11,216
5,370,327,REar,11,216
6,582,314,LEar,11,216
0,433,327,Nose,12,216
1,380,278,REye,12,216
2,483,274,LEye,12,216
3,391,394,RM,12,216
4,472,389,LM,12,216
5,318,305,REar,12,216
6,548,299,LEar,12,216
0,437,330,Nose,13,216
1,373,282,REye,13,216
2,470,273,LEye,13,216
3,390,394,RM,13,216
4,467,389,LM,13,216
5,285,321,REar,13,216
6,503,324,LEar,13,216
0,447,329,Nose,14,216
1,370,278,REye,14,216
2,462,272,LEye,14,216
3,395,395,RM,14,216
4,467,388,LM,14,216
5,252,323,REar,14,216
6,469,325,LEar,14,216
0,435,328,Nose,15,216
1,406,271,REye,15,216
2,496,268,LEye,15,216
3,426,376,RM,15,216
4,495,378,LM,15,216
5,453,308,REar,15,216
6,616,301,LEar,15,216
0,433,323,Nose,16,216
1,398,270,REye,16,216
2,494,270,LEye,16,216
3,407,371,RM,16,216
4,488,375,LM,16,216
5,422,298,REar,16,216
6,582,304,LEar,16,216
0,436,320,Nose,17,216
1,383,269,REye,17,216
2,483,267,LEye,17,216
3,389,369,RM,17,216
4,477,372,LM,17,216
5,322,296,REar,17,216
6,545,292,LEar,17,216
0,436,321,Nose,18,216
1,372,268,REye,18,216
2,469,270,LEye,18,216
3,380,371,RM,18,216
4,469,368,LM,18,216
5,279,302,REar,18,216
6,503,324,LEar,18,216
0,444,322,Nose,19,216
1,371,269,REye,19,216
2,465,266,LEye,19,216
3,375,378,RM,19,216
4,456,372,LM,19,216
5,244,307,REar,19,216
6,469,313,LEar,19,216
0,426,329,Nose,20,216
1,404,282,REye,20,216
2,490,277,LEye,20,216
3,404,394,RM,20,216
4,473,392,LM,20,216
5,413,327,REar,20,216
6,613,314,LEar,20,216
0,432,330,Nose,21,216
1,393,281,REye,21,216
2,492,277,LEye,21,216
3,403,392,RM,21,216
4,474,390,LM,21,216
5,370,327,REar,21,216
6,582,314,LEar,21,216
0,433,327,Nose,22,216
1,383,278,REye,22,216
2,483,274,LEye,22,216
3,391,394,RM,22,216
4,472,389,LM,22,216
5,318,305,REar,22,216
6,548,299,LEar,22,216
0,440,327,Nose,23,216
1,374,279,REye,23,216
2,474,278,LEye,23,216
3,390,394,RM,23,216
4,467,389,LM,23,216
5,285,321,REar,23,216
6,503,324,LEar,23,216
0,447,329,Nose,24,216
1,372,278,REye,24,216
2,464,275,LEye,24,216
3,396,400,RM,24,216
4,467,388,LM,24,216
5,252,323,REar,24,216
6,469,325,LEar,24,216
0,435,324,Nose,25,216
1,410,272,REye,25,216
2,501,269,LEye,25,216
3,420,373,RM,25,216
4,496,377,LM,25,216
5,460,309,REar,25,216
6,618,301,LEar,25,216
0,434,326,Nose,26,216
1,397,269,REye,26,216
2,491,268,LEye,26,216
3,404,371,RM,26,216
4,487,375,LM,26,216
5,419,307,REar,26,216
6,585,299,LEar,26,216
0,434,323,Nose,27,216
1,382,267,REye,27,216
2,486,268,LEye,27,216
3,389,369,RM,27,216
4,476,373,LM,27,216
5,321,294,REar,27,216
6,548,288,LEar,27,216
0,436,322,Nose,28,216
1,372,268,REye,28,216
2,470,267,LEye,28,216
3,380,371,RM,28,216
4,469,368,LM,28,216
5,280,298,REar,28,216
6,503,324,LEar,28,216
0,442,322,Nose,29,216
1,371,269,REye,29,216
2,465,266,LEye,29,216
3,379,376,RM,29,216
4,458,371,LM,29,216
5,246,304,REar,29,216
6,469,313,LEar,29,216
0,426,328,Nose,30,216
1,404,281,REye,30,216
2,490,276,LEye,30,216
3,406,394,RM,30,216
4,476,394,LM,30,216
5,413,317,REar,30,216
6,613,314,LEar,30,216
0,433,328,Nose,31,216
1,396,279,REye,31,216
2,494,277,LEye,31,216
3,401,392,RM,31,216
4,477,391,LM,31,216
5,370,327,REar,31,216
6,582,314,LEar,31,216
0,434,327,Nose,32,216
1,381,280,REye,32,216
2,483,274,LEye,32,216
3,391,394,RM,32,216
4,475,391,LM,32,216
5,318,305,REar,32,216
6,548,299,LEar,32,216
0,440,327,Nose,33,216
1,372,277,REye,33,216
2,474,274,LEye,33,216
3,390,394,RM,33,216
4,467,389,LM,33,216
5,285,321,REar,33,216
6,503,324,LEar,33,216
0,447,329,Nose,34,216
1,372,278,REye,34,216
2,462,275,LEye,34,216
3,395,395,RM,34,216
4,467,388,LM,34,216
5,252,323,REar,34,216
6,469,325,LEar,34,216
0,438,325,Nose,35,216
1,411,271,REye,35,216
2,501,269,LEye,35,216
3,422,373,RM,35,216
4,491,377,LM,35,216
5,428,306,REar,35,216
6,620,300,LEar,35,216
0,440,323,Nose,36,216
1,397,269,REye,36,216
2,498,268,LEye,36,216
3,406,369,RM,36,216
4,490,377,LM,36,216
5,406,314,REar,36,216
6,589,299,LEar,36,216
0,436,320,Nose,37,216
1,387,268,REye,37,216
2,487,266,LEye,37,216
3,392,372,RM,37,216
4,480,371,LM,37,216
5,321,296,REar,37,216
6,548,295,LEar,37,216
0,437,321,Nose,38,216
1,373,266,REye,38,216
2,474,266,LEye,38,216
3,380,371,RM,38,216
4,469,368,LM,38,216
5,281,300,REar,38,216
6,503,324,LEar,38,216
0,448,324,Nose,39,216
1,372,269,REye,39,216
2,465,266,LEye,39,216
3,382,379,RM,39,216
4,458,372,LM,39,216
5,246,307,REar,39,216
6,469,313,LEar,39,216
0,435,301,Nose,0,217
1,414,263,REye,0,217
2,486,262,LEye,0,217
3,413,349,RM,0,217
4,471,347,LM,0,217
5,415,293,REar,0,217
6,575,305,LEar,0,217
0,434,300,Nose,1,217
1,401,262,REye,1,217
2,480,262,LEye,1,217
3,403,350,RM,1,217
4,468,348,LM,1,217
5,398,301,REar,1,217
6,549,303,LEar,1,217
0,433,300,Nose,2,217
1,391,262,REye,2,217
2,472,262,LEye,2,217
3,401,350,RM,2,217
4,462,349,LM,2,217
5,341,294,REar,2,217
6,517,289,LEar,2,217
0,430,309,Nose,3,217
1,383,260,REye,3,217
2,460,261,LEye,3,217
3,395,352,RM,3,217
4,455,348,LM,3,217
5,309,299,REar,3,217
6,474,295,LEar,3,217
0,436,303,Nose,4,217
1,378,258,REye,4,217
2,449,262,LEye,4,217
3,396,348,RM,4,217
4,446,346,LM,4,217
5,276,296,REar,4,217
6,441,292,LEar,4,217
0,435,301,Nose,5,217
1,417,267,REye,5,217
2,488,266,LEye,5,217
3,414,346,RM,5,217
4,479,348,LM,5,217
5,415,295,REar,5,217
6,586,314,LEar,5,217
0,434,300,Nose,6,217
1,405,268,REye,6,217
2,482,267,LEye,6,217
3,408,346,RM,6,217
4,477,346,LM,6,217
5,398,305,REar,6,217
6,556,313,LEar,6,217
0,433,300,Nose,7,217
1,397,267,REye,7,217
2,476,268,LEye,7,217
3,398,347,RM,7,217
4,470,346,LM,7,217
5,344,305,REar,7,217
6,521,305,LEar,7,217
0,433,302,Nose,8,217
1,386,268,REye,8,217
2,462,268,LEye,8,217
3,391,350,RM,8,217
4,461,345,LM,8,217
5,312,310,REar,8,217
6,476,305,LEar,8,217
0,436,303,Nose,9,217
1,381,265,REye,9,217
2,451,268,LEye,9,217
3,388,350,RM,9,217
4,451,347,LM,9,217
5,281,307,REar,9,217
6,455,303,LEar,9,217
0,435,301,Nose,10,217
1,414,263,REye,10,217
2,486,262,LEye,10,217
3,413,349,RM,10,217
4,471,347,LM,10,217
5,415,293,REar,10,217
6,575,305,LEar,10,217
0,434,300,Nose,11,217
1,401,262,REye,11,217
2,480,262,LEye,11,217
3,403,350,RM,11,217
4,468,348,LM,11,217
5,398,301,REar,11,217
6,549,303,LEar,11,217
0,433,300,Nose,12,217
1,391,262,REye,12,217
2,472,262,LEye,12,217
3,401,350,RM,12,217
4,462,349,LM,12,217
5,341,294,REar,12,217
6,517,289,LEar,12,217
0,430,309,Nose,13,217
1,383,260,REye,13,217
2,460,261,LEye,13,217
3,395,352,RM,13,217
4,455,348,LM,13,217
5,309,299,REar,13,217
6,474,295,LEar,13,217
0,436,303,Nose,14,217
1,378,258,REye,14,217
2,449,262,LEye,14,217
3,396,348,RM,14,217
4,446,346,LM,14,217
5,276,296,REar,14,217
6,441,292,LEar,14,217
0,435,301,Nose,15,217
1,419,269,REye,15,217
2,488,266,LEye,15,217
3,414,346,RM,15,217
4,479,348,LM,15,217
5,415,295,REar,15,217
6,586,314,LEar,15,217
0,434,300,Nose,16,217
1,406,270,REye,16,217
2,482,267,LEye,16,217
3,408,346,RM,16,217
4,477,346,LM,16,217
5,398,305,REar,16,217
6,556,313,LEar,16,217
0,433,300,Nose,17,217
1,393,270,REye,17,217
2,474,269,LEye,17,217
3,398,347,RM,17,217
4,470,346,LM,17,217
5,344,305,REar,17,217
6,521,305,LEar,17,217
0,433,302,Nose,18,217
1,381,270,REye,18,217
2,462,268,LEye,18,217
3,387,351,RM,18,217
4,461,345,LM,18,217
5,312,310,REar,18,217
6,476,305,LEar,18,217
0,436,303,Nose,19,217
1,378,268,REye,19,217
2,451,268,LEye,19,217
3,383,352,RM,19,217
4,451,347,LM,19,217
5,281,307,REar,19,217
6,455,303,LEar,19,217
0,435,301,Nose,20,217
1,414,263,REye,20,217
2,486,262,LEye,20,217
3,413,349,RM,20,217
4,471,347,LM,20,217
5,415,293,REar,20,217
6,575,305,LEar,20,217
0,434,300,Nose,21,217
1,401,262,REye,21,217
2,480,262,LEye,21,217
3,403,350,RM,21,217
4,468,348,LM,21,217
5,398,301,REar,21,217
6,549,303,LEar,21,217
0,433,300,Nose,22,217
1,391,262,REye,22,217
2,472,262,LEye,22,217
3,401,350,RM,22,217
4,462,349,LM,22,217
5,341,294,REar,22,217
6,517,289,LEar,22,217
0,430,309,Nose,23,217
1,383,260,REye,23,217
2,460,261,LEye,23,217
3,395,352,RM,23,217
4,455,348,LM,23,217
5,309,299,REar,23,217
6,474,295,LEar,23,217
0,436,303,Nose,24,217
1,378,258,REye,24,217
2,449,262,LEye,24,217
3,396,348,RM,24,217
4,446,346,LM,24,217
5,276,296,REar,24,217
6,441,292,LEar,24,217
0,435,301,Nose,25,217
1,419,269,REye,25,217
2,488,266,LEye,25,217
3,414,346,RM,25,217
4,479,348,LM,25,217
5,415,295,REar,25,217
6,586,314,LEar,25,217
0,434,300,Nose,26,217
1,406,270,REye,26,217
2,482,267,LEye,26,217
3,408,346,RM,26,217
4,477,346,LM,26,217
5,398,305,REar,26,217
6,556,313,LEar,26,217
0,433,300,Nose,27,217
1,393,270,REye,27,217
2,474,269,LEye,27,217
3,398,347,RM,27,217
4,470,346,LM,27,217
5,344,305,REar,27,217
6,521,305,LEar,27,217
0,433,302,Nose,28,217
1,381,270,REye,28,217
2,462,268,LEye,28,217
3,387,351,RM,28,217
4,461,345,LM,28,217
5,312,310,REar,28,217
6,476,305,LEar,28,217
0,436,303,Nose,29,217
1,378,268,REye,29,217
2,451,268,LEye,29,217
3,383,352,RM,29,217
4,451,347,LM,29,217
5,281,307,REar,29,217
6,455,303,LEar,29,217
0,435,301,Nose,30,217
1,414,263,REye,30,217
2,486,262,LEye,30,217
3,413,349,RM,30,217
4,471,347,LM,30,217
5,415,293,REar,30,217
6,575,305,LEar,30,217
0,434,300,Nose,31,217
1,401,262,REye,31,217
2,480,262,LEye,31,217
3,403,350,RM,31,217
4,468,348,LM,31,217
5,398,301,REar,31,217
6,549,303,LEar,31,217
0,433,300,Nose,32,217
1,391,262,REye,32,217
2,472,262,LEye,32,217
3,401,350,RM,32,217
4,462,349,LM,32,217
5,341,294,REar,32,217
6,517,289,LEar,32,217
0,430,309,Nose,33,217
1,383,260,REye,33,217
2,460,261,LEye,33,217
3,395,352,RM,33,217
4,455,348,LM,33,217
5,309,299,REar,33,217
6,474,295,LEar,33,217
